arrival_rate,quantum_multiplier,quantum_decrease,bp_parameter,SJF/SRPT,RR/SRPT,MLFQ/SRPT,MMLFQ/SRPT,SMLFQ/SRPT,MLFQ_Dy/SRPT,RMLFQ/SRPT,SETF/SRPT,FCFS/SRPT,SJF/FCFS,RR/FCFS,MLFQ/FCFS,MMLFQ/FCFS,SMLFQ/FCFS,MLFQ_Dy/FCFS,RMLFQ/FCFS,SETF/FCFS,SPRT/FCFS,SJF_L2_Norm/SRPT_L2_Norm,RR_L2_Norm/SRPT_L2_Norm,MLFQ_L2_Norm/SRPT_L2_Norm,MMLFQ_L2_Norm/SRPT_L2_Norm,SMLFQ_L2_Norm/SRPT_L2_Norm,MLFQ_Dy_L2_Norm/SRPT_L2_Norm,RMLFQ_L2_Norm/SRPT_L2_Norm,SETF_L2_Norm/SRPT_L2_Norm,FCFS_L2_Norm/SRPT_L2_Norm,SJF_L2_Norm/FCFS_L2_Norm,RR_L2_Norm/FCFS_L2_Norm,MLFQ_L2_Norm/FCFS_L2_Norm,MMLFQ_L2_Norm/FCFS_L2_Norm,SMLFQ_L2_Norm/FCFS_L2_Norm,MLFQ_Dy_L2_Norm/FCFS_L2_Norm,RMLFQ_L2_Norm/FCFS_L2_Norm,SETF_L2_Norm/FCFS_L2_Norm,SRPT_L2_Norm/FCFS_L2_Norm,SMLFQ_L2_Norm/RR_L2_Norm,SMLFQ_L2_Norm/SETF_L2_Norm,SMLFQ_L2_Nprm/MMLFQ_L2_Norm
28,32,2.0,"{'L': 7.918, 'H': 512}",1.4926143441893578,2.4940380850685173,1.8990923651895355,2.5169959067449725,1.4632496885566828,2.5149569318384057,1.9189721131935966,1.8323545114789108,3.4344189357536927,0.4346046222406467,0.7261892424085397,0.5529588558399834,0.7328738729402011,0.4260545134210799,0.7322801844750753,0.5587472434467209,0.533526790340968,0.2911700694372474,0.9772868814748588,1.3275674794680854,1.4869831586411355,1.0330272377268608,1.1347774069801955,1.144154513458708,1.4588329608980894,1.6917381953273267,1.20927753745445,0.8081576405794029,1.0978186878941272,1.2296458940031754,0.8542515723077111,0.9383928600616542,0.9461471647502631,1.2063673687092196,1.398966029658059,0.8269400274357342,0.8547794553048748,0.6707760161202914,1.098497082687996
28,32,2.0,"{'L': 5.649, 'H': 4096}",2.053002223869533,1.537435137138621,1.5322461082283174,0.7664936990363231,1.0011119347664938,1.6247484432913282,1.5856318600885873,1.0385470719051149,2.5192735359525575,0.814918346329263,0.6102692364278358,0.6082095041930264,0.30425187582757096,0.39738119758717083,0.6449273650139773,0.629400435268355,0.41224069442401057,0.3969398263939974,1.2334579079233887,1.1429426538022731,1.0305299556706764,0.5206385154141352,1.0136701372427097,1.1052074728554424,1.0443823544785273,1.0397968186495712,1.2874493003935603,0.9580632864892878,0.8877574079638608,0.800443136172938,0.40439535386362885,0.7873476158889061,0.8584473753782704,0.811202704571955,0.8076409830909191,0.7767296154452917,0.8868950107605948,0.9748732820313942,1.9469749302669221
28,32,2.0,"{'L': 4.639, 'H': 32768}",3.199919710959454,1.4624648735447612,1.9201124046567644,0.7655560016057809,1.0,2.5801609265475713,1.9402105280461164,1.0481734243275793,4.026093938177439,0.7947950942267423,0.36324658490377904,0.4769169408714727,0.19014856914946654,0.24837969887326752,0.6408595939804567,0.4819089067068378,0.2603449995014458,0.24837969887326752,1.5881592802275208,1.0719945257342773,1.055711023380367,0.5330491919325747,1.0,1.2727501097965712,1.0690057018432266,1.0109319073712753,1.7043097417856359,0.9318489716332772,0.6289904349259481,0.6194361256623927,0.3127654433131911,0.5867478049807321,0.7467833332121239,0.6272367490684001,0.5931620776350806,0.5867478049807321,0.9328405845310043,0.9891863069198186,1.8759994670932545
28,32,2.0,"{'L': 4.073, 'H': 262144}",17.65,1.9684552845528456,1.6126016260162601,8.839918699186992,1.373821138211382,17.90808142115426,1.6064046372320422,1.3402439024390242,25.921951219512195,0.6808901016183665,0.07593777443231715,0.06220988583615606,0.34102057458286283,0.052998369087943795,0.6908461970900683,0.06197082247507878,0.05170304855099736,0.038577342867896124,3.797498693538632,1.1452903075835998,1.1357792702298655,2.4003096591711506,1.1098608819536582,4.031412583301006,1.1330169890690835,1.1064589824179423,5.406954648993211,0.70233596174988,0.21181799773313353,0.21005895998061505,0.44393005212612513,0.20526543202287026,0.7455976321258151,0.20954808438795658,0.20463626093552822,0.1849469923307388,0.9690651135390357,1.003074582600687,0.4623823754210544
28,64,1.1,"{'L': 16.772, 'H': 64}",1.0446564885496183,2.2189885496183206,2.738740458015267,1.358110687022901,1.576526717557252,2.5479007633587787,2.7744075557425676,3.322041984732824,1.5129770992366414,0.6904641775983855,1.4666372351160444,1.8101664984863772,0.897641271442987,1.0420030272452068,1.684031281533804,1.833740614542262,2.1956987891019173,0.6609485368314834,0.976014680454528,1.1901213983180976,2.0842486072813333,0.7607714026611924,0.7847083320471339,1.9730392306924587,2.009923323296701,2.7539867615913693,0.7637612582115463,1.2779054579699458,1.5582374538149961,2.728926853611157,0.9960853532197287,1.0274262063051458,2.5833193415866704,2.6316120406568113,3.6058214945861673,1.309309668759109,0.6593515024232811,0.284935404552815,1.0314640236241919
28,64,1.1,"{'L': 7.918, 'H': 512}",1.4926143441893578,2.4940380850685173,1.8990923651895355,2.835024025627336,1.4632496885566828,2.5149569318384057,1.9189721131935966,1.8323545114789108,3.4344189357536927,0.4346046222406467,0.7261892424085397,0.5529588558399834,0.8254741423981761,0.4260545134210799,0.7322801844750753,0.5587472434467209,0.533526790340968,0.2911700694372474,0.9772868814748588,1.3275674794680854,1.4869831586411355,1.088719253894051,1.1347774069801955,1.144154513458708,1.4588329608980894,1.6917381953273267,1.20927753745445,0.8081576405794029,1.0978186878941272,1.2296458940031754,0.9003055296849588,0.9383928600616542,0.9461471647502631,1.2063673687092196,1.398966029658059,0.8269400274357342,0.8547794553048748,0.6707760161202914,1.0423048944173687
28,64,1.1,"{'L': 5.649, 'H': 4096}",2.053002223869533,1.537435137138621,1.5322461082283174,0.7664936990363231,1.0011119347664938,1.6247484432913282,1.5856318600885873,1.0385470719051149,2.5192735359525575,0.814918346329263,0.6102692364278358,0.6082095041930264,0.30425187582757096,0.39738119758717083,0.6449273650139773,0.629400435268355,0.41224069442401057,0.3969398263939974,1.2334579079233887,1.1429426538022731,1.0305299556706764,0.5206385154141352,1.0136701372427097,1.1052074728554424,1.0443823544785273,1.0397968186495712,1.2874493003935603,0.9580632864892878,0.8877574079638608,0.800443136172938,0.40439535386362885,0.7873476158889061,0.8584473753782704,0.811202704571955,0.8076409830909191,0.7767296154452917,0.8868950107605948,0.9748732820313942,1.9469749302669221
28,64,1.1,"{'L': 4.639, 'H': 32768}",3.199919710959454,1.4624648735447612,1.9201124046567644,0.7655560016057809,1.0,2.5801609265475713,1.9402105280461164,1.0481734243275793,4.026093938177439,0.7947950942267423,0.36324658490377904,0.4769169408714727,0.19014856914946654,0.24837969887326752,0.6408595939804567,0.4819089067068378,0.2603449995014458,0.24837969887326752,1.5881592802275208,1.0719945257342773,1.055711023380367,0.5330491919325747,1.0,1.2727501097965712,1.0690057018432266,1.0109319073712753,1.7043097417856359,0.9318489716332772,0.6289904349259481,0.6194361256623927,0.3127654433131911,0.5867478049807321,0.7467833332121239,0.6272367490684001,0.5931620776350806,0.5867478049807321,0.9328405845310043,0.9891863069198186,1.8759994670932545
28,64,1.1,"{'L': 4.073, 'H': 262144}",17.65,1.9684552845528456,1.6126016260162601,15.37869918699187,1.373821138211382,17.90808142115426,1.6064046372320422,1.3402439024390242,25.921951219512195,0.6808901016183665,0.07593777443231715,0.06220988583615606,0.5932693513988206,0.052998369087943795,0.6908461970900683,0.06197082247507878,0.05170304855099736,0.038577342867896124,3.797498693538632,1.1452903075835998,1.1357792702298655,3.5498697909112598,1.1098608819536582,4.031412583301006,1.1330169890690835,1.1064589824179423,5.406954648993211,0.70233596174988,0.21181799773313353,0.21005895998061505,0.6565377409947861,0.20526543202287026,0.7455976321258151,0.20954808438795658,0.20463626093552822,0.1849469923307388,0.9690651135390357,1.003074582600687,0.31264833566437783
28,64,1.2,"{'L': 16.772, 'H': 64}",1.0446564885496183,2.2189885496183206,2.738740458015267,1.3596374045801527,1.576526717557252,2.5479007633587787,2.7744075557425676,3.322041984732824,1.5129770992366414,0.6904641775983855,1.4666372351160444,1.8101664984863772,0.8986503531786075,1.0420030272452068,1.684031281533804,1.833740614542262,2.1956987891019173,0.6609485368314834,0.976014680454528,1.1901213983180976,2.0842486072813333,0.763075747672049,0.7847083320471339,1.9730392306924587,2.009923323296701,2.7539867615913693,0.7637612582115463,1.2779054579699458,1.5582374538149961,2.728926853611157,0.9991024544226,1.0274262063051458,2.5833193415866704,2.6316120406568113,3.6058214945861673,1.309309668759109,0.6593515024232811,0.284935404552815,1.0283491965785576
28,64,1.2,"{'L': 7.918, 'H': 512}",1.4926143441893578,2.4940380850685173,1.8990923651895355,2.835024025627336,1.4632496885566828,2.5149569318384057,1.9189721131935966,1.8323545114789108,3.4344189357536927,0.4346046222406467,0.7261892424085397,0.5529588558399834,0.8254741423981761,0.4260545134210799,0.7322801844750753,0.5587472434467209,0.533526790340968,0.2911700694372474,0.9772868814748588,1.3275674794680854,1.4869831586411355,1.088719253894051,1.1347774069801955,1.144154513458708,1.4588329608980894,1.6917381953273267,1.20927753745445,0.8081576405794029,1.0978186878941272,1.2296458940031754,0.9003055296849588,0.9383928600616542,0.9461471647502631,1.2063673687092196,1.398966029658059,0.8269400274357342,0.8547794553048748,0.6707760161202914,1.0423048944173687
28,64,1.2,"{'L': 5.649, 'H': 4096}",2.053002223869533,1.537435137138621,1.5322461082283174,0.7664936990363231,1.0011119347664938,1.6247484432913282,1.5856318600885873,1.0385470719051149,2.5192735359525575,0.814918346329263,0.6102692364278358,0.6082095041930264,0.30425187582757096,0.39738119758717083,0.6449273650139773,0.629400435268355,0.41224069442401057,0.3969398263939974,1.2334579079233887,1.1429426538022731,1.0305299556706764,0.5206385154141352,1.0136701372427097,1.1052074728554424,1.0443823544785273,1.0397968186495712,1.2874493003935603,0.9580632864892878,0.8877574079638608,0.800443136172938,0.40439535386362885,0.7873476158889061,0.8584473753782704,0.811202704571955,0.8076409830909191,0.7767296154452917,0.8868950107605948,0.9748732820313942,1.9469749302669221
28,64,1.2,"{'L': 4.639, 'H': 32768}",3.199919710959454,1.4624648735447612,1.9201124046567644,0.7655560016057809,1.0,2.5801609265475713,1.9402105280461164,1.0481734243275793,4.026093938177439,0.7947950942267423,0.36324658490377904,0.4769169408714727,0.19014856914946654,0.24837969887326752,0.6408595939804567,0.4819089067068378,0.2603449995014458,0.24837969887326752,1.5881592802275208,1.0719945257342773,1.055711023380367,0.5330491919325747,1.0,1.2727501097965712,1.0690057018432266,1.0109319073712753,1.7043097417856359,0.9318489716332772,0.6289904349259481,0.6194361256623927,0.3127654433131911,0.5867478049807321,0.7467833332121239,0.6272367490684001,0.5931620776350806,0.5867478049807321,0.9328405845310043,0.9891863069198186,1.8759994670932545
28,64,1.2,"{'L': 4.073, 'H': 262144}",17.65,1.9684552845528456,1.6126016260162601,15.027723577235774,1.373821138211382,17.90808142115426,1.6064046372320422,1.3402439024390242,25.921951219512195,0.6808901016183665,0.07593777443231715,0.06220988583615606,0.5797296449629908,0.052998369087943795,0.6908461970900683,0.06197082247507878,0.05170304855099736,0.038577342867896124,3.797498693538632,1.1452903075835998,1.1357792702298655,3.510765890076012,1.1098608819536582,4.031412583301006,1.1330169890690835,1.1064589824179423,5.406954648993211,0.70233596174988,0.21181799773313353,0.21005895998061505,0.6493055921469076,0.20526543202287026,0.7455976321258151,0.20954808438795658,0.20463626093552822,0.1849469923307388,0.9690651135390357,1.003074582600687,0.3161307010219438
28,64,1.3,"{'L': 16.772, 'H': 64}",1.0446564885496183,2.2189885496183206,2.738740458015267,1.3887404580152671,1.576526717557252,2.5479007633587787,2.7744075557425676,3.322041984732824,1.5129770992366414,0.6904641775983855,1.4666372351160444,1.8101664984863772,0.9178859737638748,1.0420030272452068,1.684031281533804,1.833740614542262,2.1956987891019173,0.6609485368314834,0.976014680454528,1.1901213983180976,2.0842486072813333,0.8101624605456046,0.7847083320471339,1.9730392306924587,2.009923323296701,2.7539867615913693,0.7637612582115463,1.2779054579699458,1.5582374538149961,2.728926853611157,1.0607535428580304,1.0274262063051458,2.5833193415866704,2.6316120406568113,3.6058214945861673,1.309309668759109,0.6593515024232811,0.284935404552815,0.9685814515753683
28,64,1.3,"{'L': 7.918, 'H': 512}",1.4926143441893578,2.4940380850685173,1.8990923651895355,2.7624132407901762,1.4632496885566828,2.5149569318384057,1.9189721131935966,1.8323545114789108,3.4344189357536927,0.4346046222406467,0.7261892424085397,0.5529588558399834,0.8043320551352472,0.4260545134210799,0.7322801844750753,0.5587472434467209,0.533526790340968,0.2911700694372474,0.9772868814748588,1.3275674794680854,1.4869831586411355,1.083692684972986,1.1347774069801955,1.144154513458708,1.4588329608980894,1.6917381953273267,1.20927753745445,0.8081576405794029,1.0978186878941272,1.2296458940031754,0.8961488586434656,0.9383928600616542,0.9461471647502631,1.2063673687092196,1.398966029658059,0.8269400274357342,0.8547794553048748,0.6707760161202914,1.047139491403398
28,64,1.3,"{'L': 5.649, 'H': 4096}",2.053002223869533,1.537435137138621,1.5322461082283174,0.7664936990363231,1.0011119347664938,1.6247484432913282,1.5856318600885873,1.0385470719051149,2.5192735359525575,0.814918346329263,0.6102692364278358,0.6082095041930264,0.30425187582757096,0.39738119758717083,0.6449273650139773,0.629400435268355,0.41224069442401057,0.3969398263939974,1.2334579079233887,1.1429426538022731,1.0305299556706764,0.5206385154141352,1.0136701372427097,1.1052074728554424,1.0443823544785273,1.0397968186495712,1.2874493003935603,0.9580632864892878,0.8877574079638608,0.800443136172938,0.40439535386362885,0.7873476158889061,0.8584473753782704,0.811202704571955,0.8076409830909191,0.7767296154452917,0.8868950107605948,0.9748732820313942,1.9469749302669221
28,64,1.3,"{'L': 4.639, 'H': 32768}",3.199919710959454,1.4624648735447612,1.9201124046567644,0.7655560016057809,1.0,2.5801609265475713,1.9402105280461164,1.0481734243275793,4.026093938177439,0.7947950942267423,0.36324658490377904,0.4769169408714727,0.19014856914946654,0.24837969887326752,0.6408595939804567,0.4819089067068378,0.2603449995014458,0.24837969887326752,1.5881592802275208,1.0719945257342773,1.055711023380367,0.5330491919325747,1.0,1.2727501097965712,1.0690057018432266,1.0109319073712753,1.7043097417856359,0.9318489716332772,0.6289904349259481,0.6194361256623927,0.3127654433131911,0.5867478049807321,0.7467833332121239,0.6272367490684001,0.5931620776350806,0.5867478049807321,0.9328405845310043,0.9891863069198186,1.8759994670932545
28,64,1.3,"{'L': 4.073, 'H': 262144}",17.65,1.9684552845528456,1.6126016260162601,15.017886178861788,1.373821138211382,17.90808142115426,1.6064046372320422,1.3402439024390242,25.921951219512195,0.6808901016183665,0.07593777443231715,0.06220988583615606,0.5793501442729896,0.052998369087943795,0.6908461970900683,0.06197082247507878,0.05170304855099736,0.038577342867896124,3.797498693538632,1.1452903075835998,1.1357792702298655,3.5081049384441387,1.1098608819536582,4.031412583301006,1.1330169890690835,1.1064589824179423,5.406954648993211,0.70233596174988,0.21181799773313353,0.21005895998061505,0.648813457145855,0.20526543202287026,0.7455976321258151,0.20954808438795658,0.20463626093552822,0.1849469923307388,0.9690651135390357,1.003074582600687,0.31637049102809534
28,64,1.4,"{'L': 16.772, 'H': 64}",1.0446564885496183,2.2189885496183206,2.738740458015267,1.3887404580152671,1.576526717557252,2.5479007633587787,2.7744075557425676,3.322041984732824,1.5129770992366414,0.6904641775983855,1.4666372351160444,1.8101664984863772,0.9178859737638748,1.0420030272452068,1.684031281533804,1.833740614542262,2.1956987891019173,0.6609485368314834,0.976014680454528,1.1901213983180976,2.0842486072813333,0.8101624605456046,0.7847083320471339,1.9730392306924587,2.009923323296701,2.7539867615913693,0.7637612582115463,1.2779054579699458,1.5582374538149961,2.728926853611157,1.0607535428580304,1.0274262063051458,2.5833193415866704,2.6316120406568113,3.6058214945861673,1.309309668759109,0.6593515024232811,0.284935404552815,0.9685814515753683
28,64,1.4,"{'L': 7.918, 'H': 512}",1.4926143441893578,2.4940380850685173,1.8990923651895355,2.7624132407901762,1.4632496885566828,2.5149569318384057,1.9189721131935966,1.8323545114789108,3.4344189357536927,0.4346046222406467,0.7261892424085397,0.5529588558399834,0.8043320551352472,0.4260545134210799,0.7322801844750753,0.5587472434467209,0.533526790340968,0.2911700694372474,0.9772868814748588,1.3275674794680854,1.4869831586411355,1.083692684972986,1.1347774069801955,1.144154513458708,1.4588329608980894,1.6917381953273267,1.20927753745445,0.8081576405794029,1.0978186878941272,1.2296458940031754,0.8961488586434656,0.9383928600616542,0.9461471647502631,1.2063673687092196,1.398966029658059,0.8269400274357342,0.8547794553048748,0.6707760161202914,1.047139491403398
28,64,1.4,"{'L': 5.649, 'H': 4096}",2.053002223869533,1.537435137138621,1.5322461082283174,0.7664936990363231,1.0011119347664938,1.6247484432913282,1.5856318600885873,1.0385470719051149,2.5192735359525575,0.814918346329263,0.6102692364278358,0.6082095041930264,0.30425187582757096,0.39738119758717083,0.6449273650139773,0.629400435268355,0.41224069442401057,0.3969398263939974,1.2334579079233887,1.1429426538022731,1.0305299556706764,0.5206385154141352,1.0136701372427097,1.1052074728554424,1.0443823544785273,1.0397968186495712,1.2874493003935603,0.9580632864892878,0.8877574079638608,0.800443136172938,0.40439535386362885,0.7873476158889061,0.8584473753782704,0.811202704571955,0.8076409830909191,0.7767296154452917,0.8868950107605948,0.9748732820313942,1.9469749302669221
28,64,1.4,"{'L': 4.639, 'H': 32768}",3.199919710959454,1.4624648735447612,1.9201124046567644,0.7655560016057809,1.0,2.5801609265475713,1.9402105280461164,1.0481734243275793,4.026093938177439,0.7947950942267423,0.36324658490377904,0.4769169408714727,0.19014856914946654,0.24837969887326752,0.6408595939804567,0.4819089067068378,0.2603449995014458,0.24837969887326752,1.5881592802275208,1.0719945257342773,1.055711023380367,0.5330491919325747,1.0,1.2727501097965712,1.0690057018432266,1.0109319073712753,1.7043097417856359,0.9318489716332772,0.6289904349259481,0.6194361256623927,0.3127654433131911,0.5867478049807321,0.7467833332121239,0.6272367490684001,0.5931620776350806,0.5867478049807321,0.9328405845310043,0.9891863069198186,1.8759994670932545
